SocialCue,ImageOrder,Participant_Gender,imageName,describeImage,judgement,character,appearance,WC,Sixltr,ppron,i,we,you,shehe,they,verb,adj,affect,posemo,negemo,social,family,friend,female,male,bio,body,health,sexual,ingest,work,leisure,home,money,relig,death,StrongNeg,StrongPos,WeakNeg,WeakPos,StrongSub,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1,1,0,Fireman - WW,    A female firefighter in uniform posing in front of a red fire truck. She is pulling a hose.,0,0,1,18,16.67,5.56,0,0,0,5.56,0,11.11,11.11,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
1,1,0,Fireman - WW,A lady fireman in full gear carries some hose across the station.    ,0,0,1,12,25,0,0,0,0,0,0,8.33,8.33,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
1,1,0,Fireman - WW,    A female firefighter is caring a fire hose.,0,0,0,8,12.5,0,0,0,0,0,0,12.5,25,12.5,12.5,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
1,1,0,Fireman - WW,A young white woman in firefighting gear is holding a fire hose leading to a fire truck in the background. She is not smiling and seems to show confidence and competence at her job.    ,1,1,1,34,20.59,5.88,0,0,0,5.88,0,8.82,5.88,5.88,5.88,0,8.82,0,0,8.82,0,0,0,0,0,0,8.82,0,0,0,0,0,0,5.88,0,8.82,5.88,5.88,5.88,0,0,0,0,0,0,0,0,0,0
1,1,0,Fireman - WW,"a white female model, posing in a firefighter uniform with a fire hose over her shoulder, standing in front of a firetruck staring blankly at the camera.",0,0,1,27,25.93,3.7,0,0,0,3.7,0,3.7,7.41,0,0,0,7.41,0,0,7.41,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,7.41,0,11.11,3.7,7.41,0,0,0,0,0,0,0,0,0
1,1,0,Fireman - WW,    selfless,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,Fireman - WW,    A serious firefighter.,0,1,0,3,66.67,0,0,0,0,0,0,0,33.33,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - BM,    A male police officer standing next to a police car,0,0,0,10,20,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - BM,"    upright working busy ",0,0,0,3,66.67,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - BM,A policeman poses with his arms folded beside his car.    ,0,0,0,10,10,20,0,0,0,20,0,0,0,0,0,0,20,0,0,0,20,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - BM,    A smiling police officer is standing by a police car.,0,1,0,10,30,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - BM,A confident-looking black man is dressed in a police uniform standing arms crossed in front of a police car.     ,0,1,1,20,30,0,0,0,0,0,0,10,0,5,5,0,5,0,0,0,5,5,5,0,0,0,10,0,0,0,0,0,0,5,5,5,5,10,5,0,0,0,0,0,5,0,0,0,0
1,1,0,Police - BM,    A male police officer in uniform standing in front of a patrol car. He has his arms crossed.,0,0,1,18,22.22,11.11,0,0,0,11.11,0,5.56,0,0,0,0,16.67,0,0,0,16.67,5.56,5.56,0,0,0,5.56,0,0,0,0,0,0,0,0,5.56,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - BM,"a muscular, bald, black male police officer posing with his cruiser.",0,0,1,11,27.27,9.09,0,0,0,9.09,0,0,9.09,0,0,0,18.18,0,0,0,18.18,18.18,18.18,0,0,0,9.09,9.09,0,0,0,0,0,0,9.09,0,0,27.27,9.09,18.18,0,0,0,0,0,0,0,0,0
1,1,0,Police - BM,    A polite police officer is standing by his vehicle.,0,0,0,9,33.33,11.11,0,0,0,11.11,0,11.11,11.11,11.11,11.11,0,22.22,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - BM,    A proud police officer.,0,1,1,4,25,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - BW,    A female police officer,0,0,0,4,25,0,0,0,0,0,0,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - BW,"    serious upset no-nonsense",0,1,0,4,50,0,0,0,0,0,0,0,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,25,0,50,25,0,0,0,0,0,0,25,0,0,0,0
1,1,0,Police - BW,A young policewoman poses with arms folded in front of red background.    ,0,0,1,12,16.67,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - BW,    A female police officer in uniform standing with a frown and crossed arms in front of a red background.,0,0,0,19,26.32,0,0,0,0,0,0,0,10.53,0,0,0,5.26,0,0,5.26,0,5.26,5.26,0,0,0,5.26,0,0,0,0,0,5.26,0,0,5.26,5.26,5.26,5.26,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - BW,    A female police officer in uniform,0,0,1,6,33.33,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - BW,A young black woman is dressed as a police officer against a plain background. Her arms are crossed suggesting a strong and confident attitude.    ,0,1,1,24,33.33,4.17,0,0,0,4.17,0,8.33,16.67,8.33,8.33,0,12.5,0,0,8.33,0,4.17,4.17,0,0,0,4.17,0,0,0,0,0,0,4.17,8.33,8.33,4.17,8.33,8.33,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - BW,a very serious looking black female police officer posing with her arms crossed.,0,1,1,13,30.77,7.69,0,0,0,7.69,0,7.69,15.38,7.69,0,7.69,15.38,0,0,15.38,0,7.69,7.69,0,0,0,7.69,0,0,0,0,0,7.69,0,7.69,0,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - BW,    powerful police officer,0,0,0,3,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - BW,    A very serious police officer.,1,1,0,5,40,0,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - WM,  A male police officer standing next to a vehicle  ,0,0,0,9,33.33,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - WM,"    aloof  distant busy ",0,0,0,3,33.33,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,33.33,0,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - WM,A young policeman poses in front of his car on a sunny day.    ,0,0,1,13,7.69,7.69,0,0,0,7.69,0,0,7.69,7.69,7.69,0,7.69,0,0,0,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,7.69,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - WM,    A police officer is standing outside.,0,0,0,6,50,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - WM,    A male police officer with his arms crossed. He is standing in front of a patrol car on a sunny day.,0,0,1,21,14.29,9.52,0,0,0,9.52,0,4.76,0,4.76,4.76,0,14.29,0,0,0,14.29,4.76,4.76,0,0,0,4.76,0,0,0,0,0,0,0,0,4.76,0,9.52,9.52,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - WM,"A young white man is dressed in a police uniform standing in front of a police car. The environment suggests a suburban setting, and the body language of the officer suggests a helpful demeanor    ",1,1,1,34,35.29,0,0,0,0,0,0,2.94,8.82,5.88,2.94,2.94,14.71,0,0,0,2.94,2.94,2.94,0,0,0,5.88,0,0,0,0,0,0,0,0,8.82,0,5.88,2.94,2.94,0,0,0,0,0,0,0,0,0
1,1,0,Police - WM,"    sad police officer ",0,1,0,3,33.33,0,0,0,0,0,0,0,33.33,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,33.33,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - WM,    An understanding police officer.,1,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,25,25,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - WW,  A women police offer,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - WW,"    serious hot strong ",0,1,0,3,33.33,0,0,0,0,0,0,0,100,66.67,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - WW,    A female police officer is standing with a stern expression on her face.,0,1,0,13,23.08,7.69,0,0,0,7.69,0,7.69,7.69,0,0,0,23.08,0,0,15.38,0,15.38,7.69,0,0,7.69,7.69,7.69,0,0,0,0,7.69,0,0,0,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - WW,  A young latino policewoman poses for the camera in uniform with her arms folded.  ,0,0,1,14,14.29,7.14,0,0,0,7.14,0,0,7.14,0,0,0,7.14,0,0,7.14,0,7.14,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - WW,"    A female police officer in a blue and black uniform. She is wearing a hat, handcuffs, and baton and has her arms crossed.",0,0,1,23,21.74,8.7,0,0,0,8.7,0,13.04,8.7,0,0,0,13.04,0,0,13.04,0,8.7,8.7,0,0,0,4.35,0,0,0,0,0,0,0,4.35,4.35,0,17.39,8.7,8.7,0,0,0,0,0,0,0,0,0
1,1,0,Police - WW,a pretty latina police officer,0,0,1,5,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,Police - WW,    A hard-working woman is crossing her arms.,1,1,0,8,25,12.5,0,0,0,12.5,0,25,12.5,0,0,0,25,0,0,25,0,12.5,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,14.29,0,25,12.5,0,0,0,0,0,12.5,0,0,0,0
1,1,0,Police - WW, A stern police officer.,0,1,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BM,"This bartender is creative, smart, and positive.",1,1,0,7,42.86,0,0,0,0,0,0,14.29,42.86,42.86,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,14.29,28.57,42.86,14.29,28.57,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BM,"A smiling man, holding mangos in his hand, is standing behind a bar filled with drinks and liquor bottles.",0,1,1,19,21.05,5.26,0,0,0,5.26,0,5.26,0,5.26,5.26,0,10.53,0,0,0,10.53,21.05,5.26,0,0,15.79,0,15.79,0,0,0,0,0,5.26,5.26,0,5.26,15.79,5.26,10.53,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BM,"  A man seems to be working at a bar with multiple drinks made from fruits and liquor. He seems happy and very friendly. He is holding two fruits in his hand, with a backslash of wine glasses behind h",1,1,0,39,15.38,7.69,0,0,0,7.69,0,15.38,2.56,5.13,2.56,0,12.82,0,2.56,0,10.26,17.95,2.56,0,0,15.38,2.56,10.26,0,0,0,0,0,5.13,2.56,0,5.13,7.69,5.13,2.56,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BM, He is a young and energetic bartender who loves coming up with new and interesting drinks.  He has been in the business for a short time but already his enthusiasm and polite attitude has impressed p,1,1,1,36,22.22,8.33,0,0,0,8.33,0,13.89,11.11,16.67,16.67,0,19.44,0,0,0,8.33,5.56,0,0,0,2.78,2.78,2.78,0,2.78,0,0,0,5.56,0,5.56,5.56,2.78,2.78,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BM,"Happy, smiling african american bartender",0,1,1,5,80,0,0,0,0,0,0,0,20,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,20,0,20,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BM,  This bartender seems like a nice and upbeat guy. He looks like he works hard and is committed to his job. He also looks like he has a lot of different ideas about different types of speciality cockt,1,0,0,38,13.16,13.16,0,0,0,13.16,0,15.79,13.16,5.26,5.26,0,15.79,0,2.63,0,15.79,0,0,0,0,0,5.26,0,0,0,0,0,0,13.16,2.63,0,13.16,5.26,5.26,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BM,"  This is a young black man. He works as a bartender at an upscale establishment and he is proud of his position and believes in quality, and understands the power of a smile.",1,0,1,33,21.21,9.09,0,0,0,9.09,0,15.15,6.06,6.06,6.06,0,12.12,0,0,0,12.12,0,0,0,0,0,3.03,0,0,0,0,0,0,6.06,3.03,3.03,6.06,9.09,6.06,3.03,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BM,  A happy man is sitting in a kitchen with fruits looking like he is making drinks. ,0,1,0,16,18.75,6.25,0,0,0,6.25,0,31.25,6.25,6.25,6.25,0,12.5,0,0,0,12.5,18.75,0,0,0,18.75,0,6.25,6.25,0,0,0,0,12.5,0,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BM,A handsome black male who looks happy. He is smiling and has a ton of alcohol around him.,0,1,0,18,16.67,11.11,0,0,0,11.11,0,16.67,11.11,16.67,16.67,0,22.22,0,0,0,16.67,5.56,0,5.56,0,5.56,0,5.56,0,0,0,0,0,16.67,5.56,0,16.67,11.11,11.11,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BM,"  A happy man who loves what he does. He knows that even though his job may not seem that important, he is making people happy and THAT is important!",1,1,0,29,6.9,13.79,0,0,0,13.79,0,24.14,6.9,17.24,17.24,0,27.59,0,0,0,17.24,3.45,0,0,0,0,3.45,0,0,0,0,0,0,6.9,0,10.34,6.9,10.34,3.45,3.45,0,0,0,3.45,0,0,0,0,0
1,1,1,Barman - BM,  An experienced bartender shows off his charm and fresh ingredients for cocktails.,1,1,0,12,33.33,8.33,0,0,0,8.33,0,0,8.33,8.33,8.33,0,8.33,0,0,0,8.33,8.33,0,0,0,8.33,0,8.33,0,0,0,0,0,8.33,0,16.67,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BW,This bartender is sassy and lively.  ,0,1,0,6,16.67,0,0,0,0,0,0,16.67,0,16.67,16.67,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BW,A confident woman making a drink.,0,1,0,6,16.67,0,0,0,0,0,0,16.67,0,16.67,16.67,0,16.67,0,0,16.67,0,16.67,0,0,0,16.67,0,16.67,0,0,0,0,0,16.67,0,0,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BW,Tired African American female bartender,0,1,1,5,60,0,0,0,0,0,0,0,40,0,0,0,20,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BW,  She seems like she is extremely moody women. One minute she might be laughing and the next she might be yelling. But she is also probably a nice person just trying to not deal with peoples garbage.,1,1,0,37,16.22,13.51,0,0,0,13.51,0,24.32,5.41,10.81,5.41,5.41,21.62,0,0,16.22,0,0,0,0,0,0,0,0,0,0,0,0,5.41,10.81,5.41,5.41,18.92,8.11,8.11,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BW,  This bartender is confident and rather full of herself.  She does her job more for the show and to show herself off than for the love of serving the customers.  She feels that she does her job well ,1,1,0,38,15.79,18.42,0,0,0,18.42,0,10.53,7.89,7.89,7.89,0,21.05,0,0,18.42,0,2.63,0,0,0,0,7.89,0,0,2.63,0,0,0,5.26,0,2.63,5.26,5.26,5.26,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BW,  A person is looking gloomy while pouring a drink in what appears to be a bar. ,1,1,0,16,18.75,0,0,0,0,0,0,25,0,6.25,0,6.25,6.25,0,0,0,0,12.5,0,0,0,12.5,0,12.5,0,0,0,0,6.25,0,6.25,0,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BW,A pretty black girl pouring a drink. She looks focused and intent on what she is doing. ,1,1,1,17,11.76,11.76,0,0,0,11.76,0,17.65,0,5.88,5.88,0,17.65,0,0,17.65,0,5.88,0,0,0,5.88,0,5.88,0,0,0,0,0,5.88,5.88,0,5.88,11.76,11.76,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - BW,  A bartender in a night club adds liquor to a mixing tin.,0,0,0,12,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,0,16.67,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WM,This bartender is happy and warm.  ,1,1,0,6,16.67,0,0,0,0,0,0,16.67,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WM,A happy bartender.,0,1,0,3,33.33,0,0,0,0,0,0,0,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WM,"Happy, smiling Caucasian male bartender",0,1,1,5,60,0,0,0,0,0,0,0,20,40,40,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,20,0,20,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WM,"  He seems like he probably laughs a lot based on the lines on his face. He has a nice curving around his mouth, showing his has almost always smiled. He also has a hint of sadness in his eyes, but mo",1,1,0,41,9.76,19.51,0,0,0,19.51,0,14.63,4.88,9.76,7.32,2.44,19.51,0,0,0,19.51,7.32,7.32,0,0,0,0,0,0,0,0,0,2.44,4.88,0,0,7.32,9.76,4.88,4.88,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WM,  This bartender is very experienced and sees himself as more of a scientist.  He will spend hours developing a new drink.  He is friendly and has a fantastic sense of humor.  His customers come in to,1,1,0,36,22.22,11.11,0,0,0,11.11,0,19.44,11.11,8.33,5.56,0,13.89,0,2.78,0,11.11,2.78,0,0,0,2.78,8.33,2.78,0,5.56,0,0,0,11.11,0,5.56,11.11,8.33,8.33,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WM,  A joyful bartender is looking happy as readies to serve his customers. ,1,1,0,12,33.33,8.33,0,0,0,8.33,0,16.67,16.67,16.67,16.67,0,8.33,0,0,0,8.33,0,0,0,0,0,8.33,0,0,8.33,0,0,0,16.67,0,0,16.67,8.33,8.33,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WM,  He is fun and everyone wants to talk to him. He will always listen but you better tip him after.,0,1,0,20,5,25,0,0,5,20,0,20,15,10,10,0,40,0,0,0,20,0,0,0,0,0,0,5,0,0,0,0,0,10,0,5,15,10,10,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WM,A happy white bartender,0,1,1,4,25,0,0,0,0,0,0,0,50,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WM,  A smile server wears an apron while standing behind the bar.,0,1,0,11,9.09,0,0,0,0,0,0,9.09,0,9.09,9.09,0,0,0,0,0,0,18.18,9.09,0,0,9.09,0,9.09,0,0,0,0,0,9.09,9.09,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WW,This bartender is carefree and fun.  ,0,1,0,6,33.33,0,0,0,0,0,0,16.67,16.67,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,33.33,0,0,33.33,16.67,16.67,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WW,A happy woman who is serving a drink at a bar.,0,1,0,11,9.09,0,0,0,0,0,0,9.09,9.09,9.09,9.09,0,18.18,0,0,9.09,0,18.18,0,0,0,18.18,0,18.18,0,0,0,0,0,9.09,9.09,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WW,happy smiling Caucasian female bartender,0,1,1,5,60,0,0,0,0,0,0,0,40,40,40,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WW,  She is a young bartender who is just starting out.  She likes to put on a show and has a very friendly personality.  She makes her customers feel special and is happy to serve her customers.,1,1,1,36,19.44,13.89,0,0,0,13.89,0,25,8.33,11.11,8.33,0,19.44,0,2.78,13.89,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,8.33,0,5.56,11.11,8.33,8.33,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WW,"  This woman looks like a fun person to buy cocktails from. Her smile is nice and welcoming. I doubt she is very creative, but she is probably fairly dependable. I do think she is someone who would bo",1,1,0,38,15.79,15.79,5.26,0,0,10.53,0,21.05,7.89,15.79,13.16,2.63,23.68,0,0,13.16,0,2.63,0,0,0,2.63,0,5.26,0,2.63,0,0,2.63,13.16,0,5.26,15.79,10.53,7.89,2.63,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WW, This is a brunette female. She seems friendly and inviting. She appears full of energy and probably enjoys having a good time. ,1,1,1,22,22.73,9.09,0,0,0,9.09,0,18.18,9.09,18.18,13.64,0,18.18,0,4.55,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,4.55,4.55,13.64,13.64,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WW,  A bartender is smiling to a customer while pouring them a drink. ,0,1,0,12,33.33,8.33,0,0,0,0,8.33,8.33,0,8.33,8.33,0,8.33,0,0,0,0,8.33,0,0,0,8.33,8.33,8.33,0,8.33,0,0,0,8.33,0,0,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WW,A smiling bartender with dark hair. She looks happy pouring a drink.  ,0,1,1,12,25,8.33,0,0,0,8.33,0,8.33,8.33,16.67,16.67,0,8.33,0,0,8.33,0,8.33,0,0,0,8.33,0,8.33,0,0,0,0,0,16.67,8.33,0,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WW, She loves to have fun and make other smile. She works hard and is very creative. She loves to experiment and light things on fire. ,1,1,0,25,8,12,0,0,0,12,0,16,12,20,20,0,20,0,0,12,0,8,0,0,0,0,4,4,0,0,0,0,0,12,4,4,12,12,12,0,0,0,0,0,0,0,0,0,0
1,1,1,Barman - WW, A smiling bartender pours a martini behind the bar ,0,1,0,9,33.33,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,22.22,0,0,0,22.22,0,22.22,0,0,0,0,0,11.11,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Fireman - BM,This firefighter is confident and brave.  ,0,1,0,6,33.33,0,0,0,0,0,0,16.67,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,16.67,16.67,0,0,0,0,0,0,0,0,0,0
1,1,1,Fireman - BM,A strong fire fighter.,0,0,0,4,25,0,0,0,0,0,0,0,25,50,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,25,0,0,0,0,0,0,0,0,0,0
1,1,1,Fireman - BM,Bored African American male firefighter,0,1,1,5,60,0,0,0,0,0,0,0,0,20,0,20,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Fireman - BM,  This firefighter is at the end of his shift and he is exhausted.  He takes his work very seriously and likes helping the community but the job takes a toll on him.  He is in need of some sleep and a,1,1,0,41,12.2,14.63,0,0,0,14.63,0,17.07,0,9.76,4.88,4.88,19.51,0,0,0,14.63,4.88,2.44,2.44,0,0,4.88,0,0,0,0,0,2.44,0,4.88,0,2.44,4.88,4.88,0,0,0,0,0,0,0,0,0,0
1,1,1,Fireman - BM,"This fireman is competent looking, he is all dressed in the appropriate clothing. I feel like he looks steady and reasonable, if a little tired.  ",1,1,1,25,28,12,4,0,0,8,0,20,8,0,0,0,8,0,0,0,8,4,0,4,0,0,4,0,0,0,0,0,8,4,0,16,12,16,8,8,0,0,0,0,0,0,0,0,0
1,1,1,Fireman - BM,  A firefighter is sitting on the front of his firetruck while looking wore out. ,0,0,0,14,28.57,7.14,0,0,0,7.14,0,28.57,0,0,0,0,7.14,0,0,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
1,1,1,Fireman - BM,A tired black fire fighter,0,1,1,5,20,0,0,0,0,0,0,0,20,20,0,20,20,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Fireman - BM,  A tired-looking fire fighter poses with his gear while resting on the bumper of his fire engine.,0,1,0,18,16.67,11.11,0,0,0,11.11,0,11.11,5.56,5.56,0,5.56,16.67,0,0,0,11.11,5.56,0,5.56,0,0,0,5.56,0,0,0,0,5.56,0,0,0,5.56,11.11,5.56,0,0,0,0,0,5.56,0,0,0,0
1,1,1,Fireman - BW,This firefighter is strong and independent.  ,0,0,1,6,33.33,0,0,0,0,0,0,16.67,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0
